Record Length,2.500000e+03,,   0.000000000000,  -0.02560,
Sample Interval,2.000000e-03,,   0.002000000000,  -0.01680,
Trigger Point,0.000000000000e+00,,   0.004000000000,  -0.01840,
,,,   0.006000000000,  -0.02080,
,,,   0.008000000000,  -0.01680,
,,,   0.010000000000,  -0.01680,
Source,CH2,,   0.012000000000,  -0.02000,
Vertical Units,V,,   0.014000000000,  -0.01360,
Vertical Scale,2.000000e-02,,   0.016000000000,  -0.01760,
Vertical Offset,0.000000e+00,,   0.018000000000,  -0.01680,
Horizontal Units,s,,   0.020000000000,  -0.02000,
Horizontal Scale,5.000000e-01,,   0.022000000000,  -0.01600,
Pt Fmt,Y,,   0.024000000000,  -0.01520,
Yzero,0.000000e+00,,   0.026000000000,  -0.01600,
Probe Atten,1.000000e+00,,   0.028000000000,  -0.01040,
Model Number,TDS1012B,,   0.030000000000,  -0.01360,
Serial Number,C102869,,   0.032000000000,  -0.01920,
Firmware Version,FV:v22.11,,   0.034000000000,  -0.01280,
,,,0.036000000000,  -0.02000,
,,,0.038000000000,  -0.01600,
,,,0.040000000000,  -0.01600,
,,,0.042000000000,  -0.01280,
,,,0.044000000000,  -0.00640,
,,,0.046000000000,  -0.01680,
,,,0.048000000000,  -0.01680,
,,,0.050000000000,  -0.01600,
,,,0.052000000000,  -0.01360,
,,,0.054000000000,  -0.01440,
,,,0.056000000000,  -0.02000,
,,,0.058000000000,  -0.01440,
,,,0.060000000000,  -0.01440,
,,,0.062000000000,  -0.01760,
,,,0.064000000000,  -0.00880,
,,,0.066000000000,  -0.01840,
,,,0.068000000000,  -0.01040,
,,,0.070000000000,  -0.01680,
,,,0.072000000000,  -0.01920,
,,,0.074000000000,  -0.01600,
,,,0.076000000000,  -0.00880,
,,,0.078000000000,  -0.01280,
,,,0.080000000000,  -0.01680,
,,,0.082000000000,  -0.01600,
,,,0.084000000000,  -0.01200,
,,,0.086000000000,  -0.01680,
,,,0.088000000000,  -0.01280,
,,,0.090000000000,  -0.01280,
,,,0.092000000000,  -0.02000,
,,,0.094000000000,  -0.01280,
,,,0.096000000000,  -0.02000,
,,,0.098000000000,  -0.01600,
,,,0.100000000000,  -0.02320,
,,,0.102000000000,  -0.01840,
,,,0.104000000000,  -0.01120,
,,,0.106000000000,  -0.01360,
,,,0.108000000000,  -0.01600,
,,,0.110000000000,  -0.01280,
,,,0.112000000000,  -0.01200,
,,,0.114000000000,  -0.01680,
,,,0.116000000000,  -0.01920,
,,,0.118000000000,  -0.01280,
,,,0.120000000000,  -0.02000,
,,,0.122000000000,  -0.01600,
,,,0.124000000000,  -0.01680,
,,,0.126000000000,  -0.01600,
,,,0.128000000000,  -0.01520,
,,,0.130000000000,  -0.01440,
,,,0.132000000000,  -0.01840,
,,,0.134000000000,  -0.01440,
,,,0.136000000000,  -0.01200,
,,,0.138000000000,  -0.01760,
,,,0.140000000000,  -0.01360,
,,,0.142000000000,  -0.01360,
,,,0.144000000000,  -0.01920,
,,,0.146000000000,  -0.01520,
,,,0.148000000000,  -0.01120,
,,,0.150000000000,  -0.01760,
,,,0.152000000000,  -0.01200,
,,,0.154000000000,  -0.01040,
,,,0.156000000000,  -0.01920,
,,,0.158000000000,  -0.02000,
,,,0.160000000000,  -0.01200,
,,,0.162000000000,  -0.01520,
,,,0.164000000000,  -0.02080,
,,,0.166000000000,  -0.01840,
,,,0.168000000000,  -0.01760,
,,,0.170000000000,  -0.01600,
,,,0.172000000000,  -0.02080,
,,,0.174000000000,  -0.02080,
,,,0.176000000000,  -0.02080,
,,,0.178000000000,  -0.02160,
,,,0.180000000000,  -0.01120,
,,,0.182000000000,  -0.01760,
,,,0.184000000000,  -0.02080,
,,,0.186000000000,  -0.01520,
,,,0.188000000000,  -0.01680,
,,,0.190000000000,  -0.01680,
,,,0.192000000000,  -0.01680,
,,,0.194000000000,  -0.02160,
,,,0.196000000000,  -0.01600,
,,,0.198000000000,  -0.01760,
,,,0.200000000000,  -0.01600,
,,,0.202000000000,  -0.01760,
,,,0.204000000000,  -0.01520,
,,,0.206000000000,  -0.01600,
,,,0.208000000000,  -0.01440,
,,,0.210000000000,  -0.01280,
,,,0.212000000000,  -0.01360,
,,,0.214000000000,  -0.01040,
,,,0.216000000000,  -0.01520,
,,,0.218000000000,  -0.01840,
,,,0.220000000000,  -0.01120,
,,,0.222000000000,  -0.01920,
,,,0.224000000000,  -0.01840,
,,,0.226000000000,  -0.02000,
,,,0.228000000000,  -0.02160,
,,,0.230000000000,  -0.01280,
,,,0.232000000000,  -0.02000,
,,,0.234000000000,  -0.01120,
,,,0.236000000000,  -0.01280,
,,,0.238000000000,  -0.01200,
,,,0.240000000000,  -0.00880,
,,,0.242000000000,  -0.02080,
,,,0.244000000000,  -0.01520,
,,,0.246000000000,  -0.01360,
,,,0.248000000000,  -0.01280,
,,,0.250000000000,  -0.01680,
,,,0.252000000000,  -0.01520,
,,,0.254000000000,  -0.01840,
,,,0.256000000000,  -0.01760,
,,,0.258000000000,  -0.01520,
,,,0.260000000000,  -0.02080,
,,,0.262000000000,  -0.02000,
,,,0.264000000000,  -0.01600,
,,,0.266000000000,  -0.01680,
,,,0.268000000000,  -0.01920,
,,,0.270000000000,  -0.01840,
,,,0.272000000000,  -0.01280,
,,,0.274000000000,  -0.02160,
,,,0.276000000000,  -0.01440,
,,,0.278000000000,  -0.01680,
,,,0.280000000000,  -0.01520,
,,,0.282000000000,  -0.01440,
,,,0.284000000000,  -0.01920,
,,,0.286000000000,  -0.02080,
,,,0.288000000000,  -0.01520,
,,,0.290000000000,  -0.01840,
,,,0.292000000000,  -0.01920,
,,,0.294000000000,  -0.01680,
,,,0.296000000000,  -0.02000,
,,,0.298000000000,  -0.01680,
,,,0.300000000000,  -0.02000,
,,,0.302000000000,  -0.01760,
,,,0.304000000000,  -0.01440,
,,,0.306000000000,  -0.01840,
,,,0.308000000000,  -0.01680,
,,,0.310000000000,  -0.02080,
,,,0.312000000000,  -0.01680,
,,,0.314000000000,  -0.01040,
,,,0.316000000000,  -0.01600,
,,,0.318000000000,  -0.02080,
,,,0.320000000000,  -0.02080,
,,,0.322000000000,  -0.01440,
,,,0.324000000000,  -0.01200,
,,,0.326000000000,  -0.01520,
,,,0.328000000000,  -0.01920,
,,,0.330000000000,  -0.01120,
,,,0.332000000000,  -0.01040,
,,,0.334000000000,  -0.01920,
,,,0.336000000000,  -0.01280,
,,,0.338000000000,  -0.00960,
,,,0.340000000000,  -0.01360,
,,,0.342000000000,  -0.01920,
,,,0.344000000000,  -0.01600,
,,,0.346000000000,  -0.01680,
,,,0.348000000000,  -0.01600,
,,,0.350000000000,  -0.01440,
,,,0.352000000000,  -0.01440,
,,,0.354000000000,  -0.01920,
,,,0.356000000000,  -0.01680,
,,,0.358000000000,  -0.01200,
,,,0.360000000000,  -0.01200,
,,,0.362000000000,  -0.01520,
,,,0.364000000000,  -0.01600,
,,,0.366000000000,  -0.01280,
,,,0.368000000000,  -0.01440,
,,,0.370000000000,  -0.01600,
,,,0.372000000000,  -0.01120,
,,,0.374000000000,  -0.01680,
,,,0.376000000000,  -0.01840,
,,,0.378000000000,  -0.01360,
,,,0.380000000000,  -0.01360,
,,,0.382000000000,  -0.01840,
,,,0.384000000000,  -0.01040,
,,,0.386000000000,  -0.01280,
,,,0.388000000000,  -0.01360,
,,,0.390000000000,  -0.01280,
,,,0.392000000000,  -0.01600,
,,,0.394000000000,  -0.01600,
,,,0.396000000000,  -0.01600,
,,,0.398000000000,  -0.01440,
,,,0.400000000000,  -0.01760,
,,,0.402000000000,  -0.01840,
,,,0.404000000000,  -0.01600,
,,,0.406000000000,  -0.02080,
,,,0.408000000000,  -0.01120,
,,,0.410000000000,  -0.01200,
,,,0.412000000000,  -0.01680,
,,,0.414000000000,  -0.01280,
,,,0.416000000000,  -0.01760,
,,,0.418000000000,  -0.01840,
,,,0.420000000000,  -0.01760,
,,,0.422000000000,  -0.01280,
,,,0.424000000000,  -0.01760,
,,,0.426000000000,  -0.01200,
,,,0.428000000000,  -0.01680,
,,,0.430000000000,  -0.01920,
,,,0.432000000000,  -0.01760,
,,,0.434000000000,  -0.02000,
,,,0.436000000000,  -0.01280,
,,,0.438000000000,  -0.01200,
,,,0.440000000000,  -0.01200,
,,,0.442000000000,  -0.01360,
,,,0.444000000000,  -0.01280,
,,,0.446000000000,  -0.01920,
,,,0.448000000000,  -0.01520,
,,,0.450000000000,  -0.01120,
,,,0.452000000000,  -0.01760,
,,,0.454000000000,  -0.01680,
,,,0.456000000000,  -0.02000,
,,,0.458000000000,  -0.10240,
,,,0.460000000000,  -0.10240,
,,,0.462000000000,  -0.10240,
,,,0.464000000000,  -0.10240,
,,,0.466000000000,  -0.10240,
,,,0.468000000000,  -0.10240,
,,,0.470000000000,  -0.10240,
,,,0.472000000000,  -0.10240,
,,,0.474000000000,  -0.10240,
